game_pk,home_team,away_team,home_prob,away_prob,predicted_edge,predicted_home_runs,predicted_away_runs,timestamp
822732,Washington Nationals,San Diego Padres,0.5806451612903226,0.4193548387096774,0.16129032258064524,3.396301505953277,1.5463628433910679,BACKTEST_INIT
822733,Washington Nationals,New York Mets,0.5765306122448979,0.4234693877551021,0.15306122448979576,7.552089951258823,4.506411133361425,BACKTEST_INIT
822734,Washington Nationals,New York Mets,0.25,0.75,0.5,2.7923298802894227,7.691602723928682,BACKTEST_INIT
822735,Washington Nationals,New York Mets,0.5765306122448979,0.4234693877551021,0.15306122448979576,7.985026258807247,6.8122932228548105,BACKTEST_INIT
822736,Washington Nationals,New York Mets,0.5080906148867314,0.49190938511326865,0.016181229773462702,6.2115133465013574,9.028816210314215,BACKTEST_INIT
822737,Washington Nationals,Baltimore Orioles,0.5083056478405316,0.49169435215946844,0.01661129568106312,1.777489601069901,2.133611280052197,BACKTEST_INIT
822738,Washington Nationals,Baltimore Orioles,0.6666666666666666,0.33333333333333337,0.33333333333333326,9.944249108748872,2.4081048168367216,BACKTEST_INIT
822739,Washington Nationals,Baltimore Orioles,0.25,0.75,0.5,1.269018214832481,7.483741379346958,BACKTEST_INIT
822740,Washington Nationals,Minnesota Twins,0.25,0.75,0.5,3.180845085750964,9.927753163369713,BACKTEST_INIT
822741,Washington Nationals,Minnesota Twins,0.6666666666666666,0.33333333333333337,0.33333333333333326,10.234851623409083,1.2392069033104096,BACKTEST_INIT
822742,Washington Nationals,Milwaukee Brewers,0.48,0.52,0.040000000000000036,1.9187036377876692,4.684462254041116,BACKTEST_INIT
822743,Washington Nationals,Minnesota Twins,0.5842293906810035,0.41577060931899645,0.1684587813620071,3.196266509681549,2.8601792179946104,BACKTEST_INIT
822744,Washington Nationals,Milwaukee Brewers,0.49047619047619045,0.5095238095238095,0.019047619047619035,2.310397818502486,5.963858000676838,BACKTEST_INIT
822745,Washington Nationals,Atlanta Braves,0.4873417721518987,0.5126582278481013,0.02531645569620261,6.790547684354609,7.693157360604985,BACKTEST_INIT
822746,Washington Nationals,Milwaukee Brewers,0.25,0.75,0.5,2.0707639585701276,6.039586973746465,BACKTEST_INIT
822747,Washington Nationals,Atlanta Braves,0.25,0.75,0.5,3.746618731241205,8.49068708467373,BACKTEST_INIT
822748,Washington Nationals,Atlanta Braves,0.597989949748744,0.402010050251256,0.19597989949748795,8.887875271816638,4.575603044737506,BACKTEST_INIT
822749,Washington Nationals,Atlanta Braves,0.6132596685082873,0.3867403314917127,0.22651933701657456,3.925846529105078,1.8360824069666521,BACKTEST_INIT
822750,Washington Nationals,San Francisco Giants,0.475,0.525,0.050000000000000044,4.767705453002852,7.2627688896698475,BACKTEST_INIT
822751,Washington Nationals,San Francisco Giants,0.25,0.75,0.5,4.194821758573681,9.479848471883592,BACKTEST_INIT
822752,Washington Nationals,San Francisco Giants,0.6121212121212122,0.3878787878787878,0.22424242424242435,3.356925776256002,2.9210901169326497,BACKTEST_INIT
822753,Washington Nationals,St. Louis Cardinals,0.46511627906976744,0.5348837209302326,0.06976744186046518,6.11093829601155,6.065860083039557,BACKTEST_INIT
822754,Washington Nationals,St. Louis Cardinals,0.5963302752293578,0.4036697247706422,0.19266055045871555,8.45997923818632,6.202466168613075,BACKTEST_INIT
822755,Washington Nationals,St. Louis Cardinals,0.43333333333333335,0.5666666666666667,0.1333333333333333,3.9899499369096882,7.40767170643812,BACKTEST_INIT
822756,Washington Nationals,Los Angeles Dodgers,0.5,0.5,0.0,5.172961977911164,10.266064375878178,BACKTEST_INIT
822757,Washington Nationals,Los Angeles Dodgers,0.5217391304347826,0.4782608695652174,0.04347826086956519,5.12402382309947,10.173792476657518,BACKTEST_INIT
822758,Washington Nationals,Los Angeles Dodgers,0.6363636363636364,0.36363636363636365,0.2727272727272727,3.293423781728866,2.0174216418036077,BACKTEST_INIT
822766,Toronto Blue Jays,Seattle Mariners,0.5440278988666086,0.45597210113339137,0.08805579773321726,4.854475904100616,2.6649561546233818,BACKTEST_INIT
822769,Toronto Blue Jays,Seattle Mariners,0.5421472937000887,0.45785270629991126,0.08429458740017748,3.7532816640855753,3.6354280348592014,BACKTEST_INIT
822770,Toronto Blue Jays,Seattle Mariners,0.5425812115891133,0.4574187884108867,0.08516242317822664,6.886053207964462,2.548379859754041,BACKTEST_INIT
822771,Toronto Blue Jays,Kansas City Royals,0.5418894830659536,0.45811051693404636,0.08377896613190727,3.636162043177083,1.3914810985006683,BACKTEST_INIT
822772,Toronto Blue Jays,Kansas City Royals,0.5079559363525091,0.49204406364749087,0.01591187270501826,3.787431819599922,5.625861133676045,BACKTEST_INIT
822773,Toronto Blue Jays,Kansas City Royals,0.5067264573991032,0.49327354260089684,0.013452914798206317,6.646255976607018,7.922679098049179,BACKTEST_INIT
822774,Toronto Blue Jays,New York Yankees,0.5074441687344913,0.4925558312655087,0.014888337468982549,2.5435621694659454,2.5813052818718747,BACKTEST_INIT
